Customer_ID,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
101029,Male,Loyal,39,Personal,Economy,3871
101034,Female,Loyal,71,Personal,Economy,2390
101035,Female,Loyal,52,Personal,Economy,1865
101042,Male,Loyal,73,Personal,Economy,3591
101044,Female,Loyal,83,Personal,Economy,663
101046,Male,Loyal,23,Personal,Economy,459
101047,Female,Loyal,84,Personal,Economy,2967
101050,Female,Loyal,81,Personal,Economy,4490
101057,Female,Loyal,42,Personal,Economy,4346
101059,Female,Loyal,56,Business,Economy Plus,4287
101061,Male,Loyal,82,Personal,Economy,4526
101063,Male,Loyal,31,Personal,Economy,4812
101065,Male,Disloyal,74,Personal,Business,4791
101067,Female,Disloyal,56,Personal,Economy Plus,1548
101069,Female,Loyal,82,Personal,Economy,386
101081,Male,Loyal,57,Personal,Economy,4397
101082,Male,Loyal,60,Personal,Economy,3390
101084,Male,Disloyal,68,Personal,Economy Plus,758
101086,Male,Disloyal,43,Personal,Economy,1076
101088,Female,Loyal,25,Personal,Economy Plus,1689
101093,Female,Loyal,63,Business,Economy,1054
101098,Female,Loyal,41,Personal,Economy Plus,4970
101099,Female,Loyal,10,Business,Economy,3541
101100,Male,Loyal,31,Business,Economy,4221
101103,Male,Loyal,44,Personal,Economy,4931
101106,Male,Loyal,20,Business,Economy Plus,974
101112,Female,Disloyal,20,Business,Economy,2648
101115,Male,Loyal,27,Business,Economy,1729
101118,Male,Loyal,62,Personal,Economy,620
101124,Female,Loyal,12,Business,Economy,4240
101125,Female,Loyal,61,Personal,Economy,4880
101127,Female,Disloyal,32,Personal,Economy,2630
101131,Female,Loyal,59,Personal,Economy Plus,4781
101133,Female,Loyal,25,Personal,Economy,3958
101138,Female,Loyal,11,Business,Economy,788
101141,Female,Loyal,82,Personal,Economy Plus,797
101143,Female,Disloyal,60,Personal,Economy,4022
101145,Female,Loyal,58,Business,Economy,2162
101158,Female,Loyal,12,Personal,Economy,4710
101159,Male,Loyal,41,Personal,Economy,60
101168,Female,Loyal,30,Personal,Economy Plus,696
101179,Female,Disloyal,72,Personal,Business,1548
101180,Female,Loyal,82,Personal,Economy Plus,4173
101181,Male,Disloyal,52,Personal,Business,4214
101184,Female,Disloyal,36,Personal,Business,4846
101201,Female,Loyal,35,Business,Business,939
101204,Female,Loyal,32,Personal,Economy Plus,3991
101210,Male,Loyal,34,Personal,Economy Plus,2171
101215,Female,Loyal,31,Personal,Economy,1775
101222,Female,Loyal,54,Personal,Economy,2036
101224,Male,Disloyal,19,Personal,Economy,87
101228,Male,Disloyal,9,Personal,Economy,2541
101238,Male,Loyal,76,Business,Economy Plus,4919
101241,Female,Disloyal,36,Personal,Economy Plus,3288
101242,Male,Disloyal,29,Personal,Economy Plus,4682
101243,Female,Loyal,49,Personal,Economy,3391
101247,Female,Loyal,33,Business,Economy Plus,2012
101248,Male,Loyal,33,Personal,Economy,723
101261,Female,Loyal,54,Personal,Economy,1953
101265,Female,Loyal,58,Business,Economy,4358
101271,Female,Loyal,9,Business,Economy,4213
101273,Female,Loyal,44,Business,Economy,4197
101284,Female,Disloyal,83,Business,Economy,1771
101289,Female,Loyal,14,Business,Economy Plus,4853
101294,Female,Disloyal,57,Personal,Economy Plus,559
101298,Female,Loyal,13,Personal,Economy,2865
101304,Female,Loyal,76,Personal,Economy Plus,4020
101307,Male,Disloyal,42,Personal,Economy Plus,4222
101311,Male,Loyal,71,Business,Economy,3765
101317,Male,Disloyal,27,Personal,Economy,482
101319,Male,Loyal,66,Personal,Economy,755
101325,Male,Loyal,44,Business,Economy Plus,2383
101327,Male,Loyal,13,Business,Business,1155
101331,Male,Loyal,52,Business,Business,4135
101337,Male,Loyal,59,Personal,Economy Plus,948
101340,Female,Disloyal,52,Personal,Economy,4917
101346,Female,Loyal,71,Personal,Economy,4137
101350,Male,Loyal,56,Personal,Economy,95
101355,Female,Loyal,19,Personal,Economy,1641
101364,Female,Loyal,15,Personal,Business,3085
101370,Male,Loyal,71,Personal,Economy,2676
101389,Male,Loyal,43,Business,Economy,409
101399,Female,Loyal,17,Business,Economy,1185
101403,Female,Loyal,71,Personal,Business,4945
101407,Male,Loyal,8,Personal,Economy Plus,1529
101416,Female,Loyal,42,Business,Business,3498
101417,Male,Loyal,36,Personal,Business,3723
101418,Male,Loyal,55,Personal,Economy,1677
101429,Female,Loyal,51,Personal,Economy,2606
101435,Male,Disloyal,13,Personal,Economy,3627
101439,Male,Loyal,14,Business,Economy,4594
101441,Male,Loyal,26,Business,Economy,4371
101447,Male,Loyal,31,Personal,Economy,3593
101451,Male,Loyal,30,Personal,Economy,400
101453,Male,Loyal,11,Business,Economy,3220
101456,Male,Loyal,72,Personal,Economy,2524
101458,Male,Loyal,61,Personal,Business,4589
101468,Male,Loyal,34,Personal,Economy,653
101469,Male,Disloyal,10,Personal,Business,1483
101473,Female,Disloyal,17,Business,Economy Plus,766
101480,Female,Disloyal,70,Business,Economy Plus,3816
101487,Male,Loyal,75,Personal,Economy,678
101495,Female,Loyal,79,Business,Economy,4813
101497,Male,Loyal,66,Personal,Economy Plus,2432
101506,Female,Loyal,68,Business,Economy Plus,1253
101511,Male,Loyal,22,Personal,Economy,940
101513,Female,Disloyal,16,Personal,Economy,3724
101514,Male,Loyal,40,Personal,Business,3779
101516,Female,Disloyal,75,Personal,Economy,4959
101519,Female,Loyal,63,Business,Economy,2630
101522,Female,Loyal,14,Business,Economy,4665
101524,Female,Loyal,46,Personal,Economy,4820
101525,Female,Disloyal,58,Personal,Economy,2273
101526,Female,Loyal,71,Personal,Business,4735
101529,Female,Loyal,82,Personal,Economy,4270
101530,Male,Loyal,11,Business,Economy,3168
101538,Male,Loyal,61,Business,Economy Plus,1580
101542,Male,Loyal,59,Personal,Economy,3986
101545,Male,Loyal,25,Personal,Business,578
101557,Male,Disloyal,9,Business,Business,3870
101560,Male,Loyal,73,Personal,Economy,2257
101561,Male,Disloyal,20,Personal,Economy,4692
101568,Female,Loyal,53,Business,Economy,4453
101571,Male,Loyal,41,Business,Business,2717
101575,Female,Loyal,58,Business,Economy Plus,4671
101576,Male,Loyal,57,Personal,Economy,3218
101582,Female,Loyal,70,Personal,Economy,1893
101584,Female,Disloyal,40,Personal,Economy,782
101591,Female,Loyal,13,Business,Economy,4065
101600,Male,Disloyal,71,Personal,Economy,2489
101601,Female,Loyal,55,Business,Economy Plus,1745
101607,Female,Loyal,19,Business,Economy,3790
101610,Female,Loyal,62,Personal,Economy,3893
101615,Male,Loyal,35,Personal,Economy Plus,4357
101619,Male,Loyal,8,Personal,Economy,468
101621,Male,Loyal,24,Personal,Economy,2509
101631,Male,Loyal,20,Personal,Business,1299
101634,Male,Disloyal,13,Personal,Economy Plus,4457
101641,Male,Loyal,44,Personal,Economy Plus,1547
101655,Male,Loyal,61,Personal,Economy Plus,2707
101656,Male,Disloyal,8,Personal,Economy,4340
101659,Female,Loyal,52,Personal,Business,2632
101662,Female,Loyal,24,Personal,Economy,1223
101668,Male,Loyal,47,Business,Economy Plus,2570
101670,Male,Loyal,26,Business,Economy Plus,3244
101678,Male,Loyal,18,Personal,Economy Plus,3983
101683,Female,Loyal,24,Personal,Economy,1857
101687,Male,Loyal,41,Business,Economy,2746
101694,Male,Loyal,81,Business,Business,4629
101696,Female,Loyal,25,Business,Business,3497
101702,Male,Disloyal,38,Personal,Economy,3035
101705,Male,Loyal,27,Personal,Economy,2843
101707,Male,Disloyal,7,Personal,Economy,4696
101708,Male,Disloyal,17,Business,Economy,3847
101710,Female,Loyal,24,Personal,Economy Plus,3883
101723,Female,Loyal,71,Personal,Economy,1781
101729,Female,Loyal,33,Personal,Economy,802
101735,Male,Disloyal,71,Personal,Economy Plus,740
101736,Female,Disloyal,38,Business,Economy Plus,4786
101739,Female,Loyal,55,Business,Economy Plus,852
101740,Male,Loyal,74,Personal,Economy,4269
101742,Male,Disloyal,65,Personal,Economy Plus,1383
101743,Male,Loyal,53,Personal,Economy Plus,3435
101745,Male,Loyal,18,Personal,Economy,3156
101751,Female,Loyal,24,Personal,Economy,3041
101756,Female,Loyal,37,Personal,Business,801
101759,Male,Loyal,62,Business,Economy,1127
101761,Female,Disloyal,30,Personal,Economy Plus,1465
101765,Female,Loyal,83,Business,Business,191
101770,Female,Disloyal,35,Business,Economy Plus,2663
101772,Male,Loyal,54,Personal,Economy Plus,2581
101779,Male,Loyal,78,Personal,Economy Plus,3645
101783,Male,Loyal,79,Business,Economy,1313
101787,Female,Loyal,33,Personal,Business,4404
101788,Male,Loyal,40,Business,Economy,4051
101799,Female,Loyal,81,Personal,Economy Plus,2132
101800,Male,Disloyal,70,Personal,Economy,1230
101803,Male,Disloyal,44,Business,Economy Plus,2433
101811,Female,Loyal,12,Personal,Economy,3371
101815,Male,Loyal,23,Business,Economy,3324
101817,Female,Disloyal,75,Personal,Economy,3298
101819,Female,Loyal,19,Personal,Economy,4800
101820,Male,Disloyal,53,Personal,Economy,4097
101823,Male,Loyal,7,Personal,Business,1437
101827,Male,Disloyal,12,Personal,Business,3502
101829,Female,Loyal,23,Business,Economy,359
101832,Female,Loyal,35,Personal,Economy,1380
101840,Female,Loyal,28,Business,Economy,1225
101846,Male,Loyal,13,Personal,Economy,2760
101867,Male,Loyal,13,Personal,Economy,3163
101876,Female,Loyal,45,Personal,Economy,429
101882,Male,Loyal,32,Personal,Economy,3045
101883,Female,Loyal,42,Personal,Business,3404
101891,Female,Loyal,45,Business,Economy,2708
101901,Female,Loyal,77,Personal,Economy Plus,2750
101904,Male,Loyal,58,Personal,Economy,3197
101911,Male,Disloyal,11,Personal,Economy Plus,421
101912,Female,Disloyal,58,Personal,Economy,4425
101920,Male,Loyal,29,Personal,Economy,2643
101925,Female,Loyal,60,Personal,Economy,578
101926,Female,Loyal,53,Personal,Economy,3905
101927,Male,Loyal,45,Personal,Economy,1650
101929,Male,Disloyal,37,Business,Economy,1221
101933,Male,Loyal,73,Personal,Economy,2035
101938,Female,Disloyal,51,Personal,Economy,1608
101943,Female,Disloyal,68,Personal,Economy,3851
101947,Male,Disloyal,77,Personal,Economy,3355
101949,Male,Loyal,50,Personal,Business,2409
101958,Male,Disloyal,39,Personal,Business,1207
101962,Female,Loyal,14,Personal,Economy,2910
101964,Male,Disloyal,85,Personal,Economy Plus,4781
101969,Male,Loyal,41,Personal,Economy,4608
101973,Male,Loyal,81,Business,Economy,1279
101974,Male,Loyal,68,Personal,Business,684
101975,Female,Loyal,52,Personal,Economy,4502
101982,Male,Loyal,37,Personal,Economy,644
101991,Female,Loyal,59,Personal,Economy Plus,2236
101998,Female,Loyal,61,Business,Economy,3279
101999,Male,Loyal,83,Personal,Economy Plus,3675
102000,Male,Loyal,34,Personal,Economy,4554
102004,Female,Loyal,54,Personal,Economy,4018
102010,Male,Loyal,47,Personal,Economy Plus,589
102013,Female,Loyal,15,Personal,Economy,530
102018,Female,Loyal,39,Personal,Economy,3168
102019,Female,Loyal,55,Business,Economy,4858
102020,Male,Loyal,12,Personal,Economy,4352
102022,Male,Loyal,48,Personal,Economy,4086
102029,Female,Loyal,21,Personal,Economy Plus,2311
102030,Female,Disloyal,8,Business,Economy,4106
102037,Male,Loyal,55,Personal,Economy,3830
102038,Female,Loyal,21,Business,Economy Plus,4602
102045,Male,Disloyal,68,Business,Economy Plus,4314
102049,Female,Loyal,42,Business,Economy Plus,4641
102055,Female,Loyal,10,Personal,Economy Plus,3118
102056,Female,Loyal,46,Personal,Economy Plus,2298
102057,Female,Disloyal,78,Business,Business,4240
102059,Female,Loyal,33,Personal,Business,2464
102060,Female,Loyal,75,Personal,Economy,2201
102071,Female,Loyal,28,Personal,Economy Plus,3486
102077,Female,Loyal,11,Business,Economy Plus,1245
102080,Female,Loyal,27,Business,Economy Plus,661
102089,Female,Loyal,82,Business,Economy,4681
102096,Female,Loyal,52,Personal,Economy,4231
102099,Male,Disloyal,27,Business,Economy,4304
102102,Female,Loyal,76,Business,Economy,4565
102108,Female,Loyal,28,Personal,Economy Plus,2033
102109,Female,Loyal,79,Personal,Economy,3450
102116,Male,Loyal,36,Personal,Economy,4123
102121,Male,Disloyal,11,Personal,Economy,2928
102136,Male,Loyal,74,Personal,Economy,2574
102143,Female,Disloyal,25,Personal,Economy Plus,1872
102145,Male,Disloyal,77,Business,Economy,1369
102147,Female,Loyal,18,Personal,Economy,2051
102150,Male,Loyal,24,Personal,Business,1741
102156,Female,Loyal,33,Personal,Economy,3254
102160,Female,Disloyal,66,Personal,Economy,4509
102163,Male,Loyal,46,Personal,Economy Plus,3258
102164,Female,Loyal,76,Personal,Business,3485
102176,Male,Loyal,31,Personal,Economy,730
102179,Male,Loyal,27,Personal,Economy,2315
102184,Female,Loyal,80,Business,Economy Plus,3779
102187,Male,Disloyal,62,Personal,Economy Plus,3001
102192,Female,Loyal,8,Personal,Economy,3582
102194,Male,Loyal,47,Personal,Business,1187
102207,Female,Loyal,80,Personal,Economy Plus,2725
102209,Male,Loyal,7,Personal,Economy,4910
102218,Male,Loyal,21,Business,Economy,4874
102219,Male,Loyal,60,Personal,Economy Plus,2891
102222,Female,Loyal,79,Business,Economy,1862
102225,Male,Loyal,8,Personal,Economy Plus,1451
102229,Male,Loyal,33,Personal,Economy,2587
102238,Female,Loyal,67,Business,Economy,902
102241,Male,Loyal,78,Personal,Economy,828
102244,Male,Loyal,71,Business,Economy Plus,2704
102247,Female,Disloyal,46,Personal,Economy Plus,3249
102252,Male,Disloyal,35,Personal,Economy,3426
102254,Male,Loyal,21,Personal,Economy Plus,2726
102258,Female,Loyal,81,Personal,Economy,3296
102271,Female,Loyal,9,Personal,Business,3933
102285,Female,Loyal,19,Personal,Business,88
102286,Male,Loyal,17,Personal,Business,2964
102292,Female,Loyal,78,Business,Economy,1715
102294,Female,Loyal,44,Personal,Economy,1982
102295,Male,Disloyal,46,Personal,Economy,107
102297,Male,Loyal,85,Personal,Economy,1053
102298,Female,Loyal,13,Business,Economy Plus,2894
102303,Male,Loyal,75,Business,Economy,1351
102304,Male,Loyal,48,Personal,Economy,1337
102308,Female,Disloyal,50,Personal,Economy,4269
102309,Female,Loyal,49,Personal,Economy,3964
102314,Female,Loyal,38,Personal,Economy,1349
102318,Female,Loyal,15,Personal,Business,2465
102323,Female,Loyal,21,Business,Business,2274
102324,Male,Disloyal,21,Personal,Economy,3200
102331,Male,Loyal,51,Personal,Economy,749
102332,Female,Loyal,79,Personal,Economy,4348
102340,Female,Loyal,79,Business,Economy,3586
102341,Female,Loyal,9,Business,Economy Plus,1436
102344,Female,Disloyal,14,Personal,Economy,3909
102358,Female,Loyal,64,Personal,Economy,806
102359,Male,Loyal,27,Personal,Economy,698
102366,Male,Loyal,74,Personal,Economy,4566
102367,Male,Loyal,74,Personal,Business,1785
102376,Male,Loyal,15,Personal,Economy,3181
102377,Female,Loyal,21,Business,Economy,3771
102378,Male,Loyal,71,Personal,Economy,4349
102380,Male,Loyal,60,Business,Economy Plus,76
102388,Female,Loyal,55,Personal,Economy,1924
102397,Female,Loyal,66,Personal,Business,4178
102406,Female,Loyal,84,Personal,Economy,2232
102408,Female,Loyal,56,Personal,Economy,1407
102411,Female,Loyal,9,Personal,Economy,1004
102413,Female,Disloyal,33,Personal,Economy,2499
102416,Male,Loyal,80,Personal,Economy,4203
102418,Male,Disloyal,22,Business,Economy,2131
102421,Male,Loyal,59,Personal,Business,1034
102422,Female,Loyal,75,Business,Economy,2330
102423,Male,Disloyal,29,Personal,Economy,4719
102427,Male,Loyal,80,Personal,Economy,4081
102429,Female,Loyal,34,Personal,Economy Plus,1277
102431,Female,Loyal,58,Personal,Economy,267
102436,Male,Loyal,48,Personal,Business,4052
102440,Male,Loyal,23,Personal,Economy,1498
102448,Male,Loyal,43,Personal,Economy,1590
102450,Male,Loyal,53,Personal,Business,3307
102476,Female,Loyal,39,Personal,Economy Plus,1987
102477,Female,Loyal,8,Personal,Economy,746
102480,Female,Loyal,18,Personal,Business,1069
102482,Female,Loyal,33,Business,Business,852
102495,Female,Loyal,40,Business,Business,1125
102509,Female,Disloyal,79,Business,Economy,4423
102510,Male,Loyal,49,Business,Economy,2922
102519,Female,Loyal,17,Personal,Economy,4598
102522,Female,Disloyal,16,Personal,Economy Plus,3599
102524,Male,Disloyal,56,Personal,Economy Plus,4329
102529,Male,Loyal,39,Personal,Economy,3136
102549,Male,Disloyal,68,Personal,Economy,4457
102551,Male,Loyal,38,Personal,Economy Plus,802
102553,Female,Disloyal,49,Personal,Economy Plus,204
102558,Male,Loyal,23,Personal,Business,3238
102559,Male,Disloyal,73,Personal,Economy,642
102562,Male,Loyal,50,Business,Economy,3853
102571,Male,Disloyal,74,Personal,Business,575
102577,Female,Disloyal,62,Personal,Economy,1508
102582,Female,Loyal,36,Personal,Economy,4799
102584,Male,Disloyal,75,Business,Economy Plus,4348
102589,Female,Loyal,68,Business,Economy,1333
102590,Male,Loyal,65,Personal,Business,3597
102591,Female,Loyal,12,Business,Economy,4168
102594,Male,Loyal,15,Business,Economy Plus,2083
102596,Male,Loyal,77,Personal,Economy,4216
102597,Male,Loyal,28,Business,Economy,1734
102599,Male,Disloyal,82,Personal,Economy,738
102601,Male,Disloyal,80,Personal,Economy,2462
102602,Female,Loyal,21,Personal,Economy Plus,1624
102605,Female,Loyal,78,Business,Economy,4572
102612,Female,Loyal,79,Personal,Economy,250
102615,Female,Loyal,72,Personal,Economy,3921
102617,Female,Loyal,66,Personal,Economy,731
102619,Male,Loyal,52,Business,Economy Plus,3391
102623,Male,Disloyal,41,Business,Business,635
102624,Male,Loyal,7,Business,Economy,3984
102629,Female,Loyal,38,Personal,Business,594
102632,Male,Loyal,65,Personal,Economy Plus,1661
102633,Male,Loyal,28,Personal,Business,2431
102634,Female,Loyal,57,Personal,Economy,1095
102641,Male,Disloyal,80,Personal,Economy,238
102653,Female,Loyal,22,Business,Economy,4550
102655,Female,Disloyal,12,Personal,Economy,3049
102658,Male,Loyal,68,Personal,Economy,4109
102660,Female,Loyal,52,Personal,Economy,1041
102683,Female,Loyal,9,Business,Economy Plus,2291
102685,Male,Loyal,70,Personal,Economy,3080
102691,Male,Loyal,28,Business,Economy,1593
102695,Male,Loyal,50,Business,Economy Plus,3277
102700,Male,Loyal,32,Business,Economy Plus,4569
102704,Male,Loyal,55,Personal,Economy,3635
102706,Female,Disloyal,84,Personal,Economy Plus,2575
102714,Male,Loyal,40,Personal,Business,1377
102715,Female,Loyal,23,Personal,Economy,2006
102717,Male,Disloyal,58,Business,Economy,4643
102737,Male,Loyal,79,Personal,Economy,696
102743,Female,Disloyal,76,Personal,Economy,4559
102746,Female,Loyal,72,Business,Business,4828
102747,Female,Loyal,66,Business,Economy,2829
102752,Female,Loyal,24,Personal,Economy,2137
102768,Female,Loyal,65,Business,Economy Plus,4694
102769,Female,Loyal,23,Personal,Business,335
102776,Female,Loyal,40,Personal,Economy,1100
102780,Male,Disloyal,69,Business,Economy,2921
102781,Male,Loyal,8,Personal,Economy,463
102799,Male,Loyal,44,Personal,Economy,899
102809,Female,Loyal,24,Business,Economy,4428
102817,Female,Loyal,8,Personal,Economy,2164
102829,Female,Loyal,85,Personal,Economy,2644
102836,Female,Loyal,60,Personal,Economy,1346
102845,Male,Disloyal,26,Personal,Business,4243
102846,Male,Loyal,69,Personal,Economy,4280
102857,Male,Loyal,70,Personal,Economy,2169
102859,Male,Loyal,53,Personal,Business,2016
102869,Male,Disloyal,29,Personal,Economy,3268
102875,Female,Loyal,62,Personal,Economy,2959
102876,Female,Disloyal,64,Personal,Economy,3181
102880,Female,Loyal,72,Personal,Economy Plus,1704
102882,Male,Loyal,79,Business,Economy,2245
102887,Male,Loyal,19,Personal,Economy,4275
102890,Male,Disloyal,52,Personal,Economy,1828
102915,Female,Loyal,43,Personal,Economy Plus,3596
102925,Male,Loyal,54,Business,Business,977
102927,Female,Loyal,42,Personal,Economy,229
102934,Male,Loyal,15,Personal,Economy,3056
102944,Male,Loyal,80,Personal,Business,4962
102957,Female,Loyal,45,Personal,Economy,4297
102960,Male,Loyal,84,Personal,Economy,3169
102961,Female,Loyal,65,Business,Economy,2668
102964,Female,Loyal,27,Personal,Business,4513
102969,Male,Loyal,22,Personal,Business,486
102972,Male,Loyal,68,Personal,Business,3585
102974,Male,Loyal,77,Personal,Economy,42
102976,Male,Loyal,42,Business,Business,3401
102978,Male,Disloyal,28,Personal,Economy,3411
102981,Male,Loyal,8,Personal,Business,2713
102982,Female,Loyal,15,Business,Economy,2483
102983,Male,Loyal,40,Personal,Economy Plus,965
102990,Male,Disloyal,53,Personal,Economy,4457
103000,Male,Loyal,24,Personal,Economy,3993
103006,Female,Loyal,45,Business,Economy Plus,3463
103009,Male,Loyal,33,Personal,Economy Plus,3328
103014,Male,Loyal,44,Personal,Economy,1021
103021,Female,Loyal,52,Personal,Economy,1792
103037,Female,Loyal,34,Business,Business,850
103038,Female,Disloyal,37,Business,Economy,4034
103041,Male,Loyal,59,Personal,Economy,2693
103044,Male,Loyal,24,Personal,Business,3763
103045,Female,Disloyal,65,Personal,Economy Plus,1829
103054,Female,Loyal,32,Business,Business,1820
103070,Female,Loyal,31,Personal,Economy,4955
103078,Female,Loyal,69,Personal,Economy,1543
103086,Female,Disloyal,58,Business,Economy,2491
103095,Male,Loyal,58,Personal,Economy Plus,1503
103099,Female,Loyal,77,Business,Business,45
103109,Male,Disloyal,58,Personal,Economy,1925
103114,Male,Loyal,68,Personal,Economy,3575
103115,Female,Loyal,46,Business,Economy,1801
103120,Male,Loyal,8,Personal,Business,2992
103140,Female,Disloyal,8,Personal,Economy,3136
103145,Male,Loyal,64,Business,Economy Plus,588
103149,Male,Loyal,56,Business,Economy,2336
103150,Female,Disloyal,73,Personal,Economy,2770
103154,Female,Loyal,10,Personal,Business,1910
103160,Male,Loyal,31,Personal,Economy,1146
103169,Female,Disloyal,81,Business,Economy,4373
103172,Female,Loyal,71,Business,Economy Plus,1853
103176,Male,Loyal,41,Business,Business,4637
103184,Male,Loyal,31,Personal,Economy,2220
103191,Female,Loyal,56,Personal,Economy,2700
103199,Male,Loyal,41,Personal,Economy Plus,2184
103206,Female,Loyal,73,Business,Economy,70
103222,Male,Loyal,52,Personal,Economy Plus,4656
103223,Male,Loyal,42,Personal,Economy,509
103231,Male,Loyal,44,Business,Economy,3009
103241,Male,Loyal,50,Business,Economy,2473
103245,Female,Loyal,20,Personal,Economy,4697
103246,Male,Loyal,33,Personal,Economy Plus,2120
103259,Male,Loyal,25,Business,Economy,3385
103271,Female,Loyal,13,Business,Economy,4983
103274,Female,Loyal,56,Personal,Economy Plus,1428
103294,Male,Loyal,38,Personal,Business,1480
103298,Male,Loyal,25,Business,Economy,2488
103311,Female,Disloyal,14,Personal,Economy Plus,2588
103312,Female,Loyal,53,Personal,Business,3259
103316,Male,Loyal,52,Business,Economy,4269
103321,Male,Loyal,58,Personal,Business,1474
103329,Male,Loyal,53,Personal,Economy,3536
103331,Male,Loyal,35,Personal,Economy,4940
103339,Male,Loyal,53,Personal,Economy,2641
103340,Male,Loyal,44,Personal,Economy,1469
103345,Female,Loyal,56,Personal,Economy,4375
103348,Female,Disloyal,49,Business,Economy,1970
103349,Male,Loyal,59,Personal,Economy,4971
103355,Female,Loyal,47,Personal,Economy,3103
103358,Female,Disloyal,16,Business,Economy,1592
103362,Female,Loyal,24,Personal,Economy Plus,956
103365,Male,Disloyal,24,Personal,Economy,3753
103370,Female,Disloyal,42,Personal,Economy,112
103377,Male,Disloyal,37,Business,Economy Plus,4921
103379,Female,Loyal,8,Personal,Economy Plus,4268
103380,Female,Loyal,53,Personal,Economy,1744
103381,Female,Loyal,36,Personal,Economy,425
103382,Female,Loyal,41,Personal,Economy,3439
103389,Female,Loyal,40,Business,Economy Plus,852
103391,Male,Loyal,38,Business,Economy,4346
103392,Male,Disloyal,50,Business,Economy,3851
103397,Female,Loyal,40,Personal,Economy,1142
103404,Female,Disloyal,84,Personal,Economy,3104
103406,Female,Loyal,82,Personal,Economy Plus,2430
103409,Female,Loyal,69,Personal,Economy,3516
103418,Female,Loyal,44,Business,Economy,2908
103430,Male,Loyal,76,Personal,Economy,3078
103431,Male,Loyal,76,Business,Economy,647
103433,Male,Loyal,23,Personal,Economy Plus,4815
103439,Male,Loyal,60,Personal,Economy,4390
103445,Female,Disloyal,55,Personal,Business,801
103449,Male,Disloyal,13,Personal,Business,4783
103450,Female,Disloyal,19,Business,Economy,4672
103455,Male,Loyal,77,Business,Business,4734
103461,Female,Disloyal,37,Business,Economy,453
103463,Male,Loyal,78,Personal,Business,180
103474,Female,Loyal,31,Business,Economy,4914
103475,Male,Loyal,66,Business,Economy Plus,2693
103477,Female,Loyal,38,Personal,Economy Plus,1053
103478,Female,Loyal,47,Personal,Economy,4174
103479,Female,Loyal,14,Business,Economy,2569
103484,Male,Loyal,49,Personal,Economy,3485
103490,Male,Loyal,76,Personal,Economy,4108
103493,Male,Loyal,12,Business,Economy,3119
103499,Male,Loyal,53,Personal,Economy,2032
103506,Male,Disloyal,79,Personal,Economy Plus,751
103508,Male,Loyal,10,Personal,Economy Plus,3487
103510,Male,Disloyal,64,Personal,Economy Plus,2500
103513,Male,Loyal,31,Personal,Economy Plus,779
103528,Female,Loyal,21,Personal,Economy,3041
103532,Male,Loyal,61,Business,Economy,3183
103539,Male,Loyal,35,Business,Economy,2427
103543,Male,Loyal,15,Personal,Economy,4136
103551,Female,Loyal,82,Personal,Economy,2551
103556,Female,Loyal,54,Business,Economy,277
103563,Male,Loyal,52,Personal,Economy Plus,503
103565,Male,Loyal,41,Personal,Business,1197
103568,Female,Disloyal,19,Personal,Economy Plus,404
103576,Female,Loyal,20,Personal,Economy,3717
103577,Female,Loyal,73,Business,Economy,1275
103581,Male,Loyal,8,Personal,Economy,3231
103585,Male,Loyal,41,Personal,Economy,4765
103589,Male,Disloyal,55,Personal,Business,1315
103590,Male,Loyal,72,Personal,Economy,4633
103599,Male,Loyal,50,Business,Business,3972
103609,Female,Loyal,26,Personal,Economy,3073
103611,Female,Loyal,55,Business,Economy,1919
103614,Female,Loyal,12,Personal,Economy,1338
103621,Female,Loyal,53,Personal,Economy,3504
103628,Male,Loyal,15,Business,Economy,621
103629,Male,Loyal,77,Business,Economy,647
103632,Female,Loyal,57,Personal,Economy,1930
103642,Female,Loyal,62,Personal,Economy,3200
103645,Male,Loyal,27,Personal,Economy,1059
103648,Male,Loyal,72,Personal,Economy Plus,3731
103653,Male,Loyal,38,Business,Economy,1823
103655,Male,Loyal,70,Personal,Economy,1468
103657,Female,Loyal,20,Business,Economy,1819
103660,Female,Loyal,59,Personal,Economy,1448
103671,Male,Loyal,51,Personal,Economy,4577
103672,Female,Loyal,78,Business,Economy,1976
103674,Male,Loyal,76,Business,Economy Plus,2556
103691,Male,Loyal,39,Business,Economy,1640
103700,Female,Loyal,35,Personal,Business,264
103701,Male,Loyal,34,Personal,Economy Plus,549
103711,Female,Disloyal,47,Personal,Economy,141
103717,Male,Loyal,35,Personal,Economy Plus,3643
103720,Male,Loyal,76,Business,Economy Plus,3958
103725,Male,Loyal,33,Personal,Economy Plus,1657
103726,Female,Disloyal,61,Personal,Economy,2379
103733,Female,Loyal,55,Personal,Economy,4261
103737,Male,Loyal,31,Business,Economy,1861
103738,Male,Loyal,55,Personal,Economy Plus,1836
103747,Female,Loyal,19,Personal,Economy,154
103756,Male,Loyal,78,Personal,Economy,2543
103757,Male,Loyal,45,Personal,Economy,494
103758,Female,Loyal,15,Personal,Economy,1731
103770,Male,Disloyal,54,Personal,Economy Plus,1315
103771,Female,Loyal,82,Personal,Economy,4909
103774,Male,Loyal,53,Personal,Economy,1959
103779,Male,Disloyal,11,Personal,Economy,2368
103781,Male,Loyal,18,Personal,Business,4610
103785,Male,Loyal,62,Personal,Economy,3031
